,name,player_id,age,season,team,MP,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,FG%,Avg_shot_dist,%_2point_attempts,%_FGA_0-3_dist,%_FGA_3-10_dist,%_FGA_10-16_dist,%_FGA_16-3pt_dist,%_3point_attempts,%FG_2point,%_FG_0-3_dist,%_FG_3-10_dist,%_FG_10-16_dist,%_FG_10-16_dist.1,3pt%,assisted_2pters,FG%_dunk_attempts,made_dunks,assisted_3pt%,%_corner_3pters,%_corner_3_made,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,predator_offense,predator_defense,predator_total,pace_impact,cluster
147,Gorgui Dieng,dienggo01,30,2020,MEM,791,0.20800000000000002,9.5,25.3,17.2,11.5,2.3,4.5,12.7,18.5,1.0,1.2,2.2,0.136,0.44799999999999995,15.0,0.5670000000000001,0.3,0.087,0.069,0.11199999999999999,0.433,0.49700000000000005,0.602,0.292,0.42100000000000004,0.419,0.38299999999999995,0.6920000000000001,0.065,15,0.978,0.242,0.44799999999999995,-0.6450767778371671,9.115716044209373,8.470639266372205,5.21537823498596,8.014726215129995,13.230104450115961,0.5756855889016468,9.462430807300573,10.038116396202222,0.306864708234252,0.306864708234252,0.1994071683950655,9.211928145844613,9.411335314239675,0.0709818331985939,7
155,Spencer Dinwiddie,dinwisp01,26,2020,BRK,1654,0.419,1.7,9.5,5.7,34.9,1.0,0.8,12.2,29.7,2.7,1.5,4.2,0.121,0.414,13.0,0.62,0.327,0.184,0.081,0.027999999999999997,0.38,0.48200000000000004,0.626,0.355,0.247,0.32,0.304,0.182,0.012,11,0.433,0.13699999999999998,0.36200000000000004,3.380434211474681,-2.576446387567892,0.8039878239067897,3.3994265641009784,-0.8028056421907025,2.5966209219102767,3.651478554080442,-2.3825671626812874,1.268911391399155,3.506580603942038,3.506580603942038,3.6055044730089616,-2.218774134227485,1.386730338781478,-0.5250790798506847,6
156,Donte DiVincenzo,divindo01,23,2020,MIL,1124,0.154,4.6,14.9,10.1,12.7,3.0,1.1,13.0,16.9,1.0,2.5,3.5,0.151,0.455,15.3,0.519,0.355,0.069,0.046,0.049,0.48100000000000004,0.5589999999999999,0.652,0.185,0.444,0.526,0.342,0.531,0.040999999999999995,15,0.797,0.139,0.26899999999999996,0.968076858686103,3.157068134807366,4.1251449934934685,3.461484667627398,3.126379422571317,6.587864090198715,1.502646639694036,3.247187015263437,4.749833654957473,4.465324015461028,4.465324015461028,1.5829382267421002,3.346665727628368,4.929603954370467,0.4366483512250807,7
157,Luka Doncic,doncilu01,20,2020,DAL,1443,0.445,4.6,25.6,15.3,46.4,1.5,0.4,14.6,37.3,5.4,1.7,7.1,0.23600000000000002,0.466,14.9,0.557,0.26,0.225,0.057,0.015,0.44299999999999995,0.5760000000000001,0.762,0.425,0.365,0.429,0.327,0.16899999999999998,0.013000000000000001,12,0.233,0.02,0.375,9.42328596281044,-0.5764039682365243,8.846881994573916,3.359207359225839,-2.204099464631914,1.1551078945939262,8.5118101623006,-0.954407875031532,7.557402287269068,7.891358003603388,7.891358003603388,9.104042472101279,-1.45989620804744,7.644146264053839,1.6294767851328171,9
158,Damyean Dotson,dotsoda01,25,2020,NYK,783,0.12,1.0,10.3,5.5,10.1,1.3,0.5,6.6,16.3,0.6,0.3,1.0,0.059000000000000004,0.418,19.6,0.436,0.124,0.055,0.062,0.196,0.564,0.49200000000000005,0.706,0.267,0.353,0.46299999999999997,0.361,0.5589999999999999,0.0,0,0.821,0.155,0.33299999999999996,0.0676987519652705,-1.7795067634929842,-1.7118080115277132,-1.5799090918917431,1.2894741448620108,-0.2904349470297323,-0.2090144473960456,-1.2195083028981542,-1.4285227502942,0.5391300976812801,0.5391300976812801,-1.0563531897011909,-2.0623335943275456,-3.1186867840287364,-0.6795623534537047,8
159,Sekou Doumbouya,doumbse01,19,2020,DET,571,0.205,3.1,16.1,9.6,2.8,1.5,1.0,13.3,17.7,-0.6,0.4,-0.2,-0.015,0.395,14.5,0.57,0.31,0.195,0.025,0.04,0.43,0.465,0.532,0.41,0.2,0.375,0.302,0.736,0.08,14,0.9229999999999999,0.349,0.267,-5.418137807370472,-2.179522748707683,-7.597660556078154,-1.978953183462812,-2.112563774877732,-4.091516958340543,-5.008401094408479,-2.258585007957541,-7.266986102366017,-1.38387347770619,-1.38387347770619,-5.097814847553985,-2.020224624068547,-7.118039471622533,-0.7602118022706551,3
160,Goran Dragic,dragigo01,33,2020,MIA,1217,0.317,1.8,9.6,5.9,28.8,1.0,0.6,15.4,25.7,1.6,0.9,2.5,0.099,0.449,16.4,0.524,0.17,0.15,0.11199999999999999,0.092,0.47600000000000003,0.503,0.688,0.415,0.344,0.5,0.38799999999999996,0.313,0.0,0,0.644,0.162,0.405,2.34660642846905,-2.558501917483749,-0.2118954890146982,0.2788638414771351,-1.642346713714436,-1.3634828722373,2.014462797144537,-2.5191059916342784,-0.5046431944897409,1.460970436494585,1.460970436494585,1.994653510079079,-3.501747647050752,-1.507094136971672,0.4265334698116974,6
161,Andre Drummond,drumman01,26,2020,DET,1705,0.375,15.6,37.7,26.5,13.9,2.8,4.1,18.2,25.6,0.8,3.4,4.3,0.12,0.53,4.2,0.9690000000000001,0.58,0.355,0.027999999999999997,0.006,0.031,0.546,0.665,0.39,0.158,0.0,0.048,0.568,0.135,81,1.0,0.14300000000000002,0.0,-2.6127459946909704,2.296908132044606,-0.3158378626463638,-0.8246900380126269,-0.1570951314583391,-0.9817851694709661,-2.3833704176551747,1.984204250009484,-0.3991661676456912,1.988821466514152,1.988821466514152,-1.5799183173655709,2.7927951033334333,1.212876785967863,0.25824384343620105,5
165,Kris Dunn,dunnkr01,25,2020,CHI,1269,0.158,1.9,14.6,8.0,19.7,3.8,1.3,15.7,14.6,0.3,2.0,2.3,0.087,0.444,11.8,0.6729999999999999,0.395,0.184,0.055999999999999994,0.038,0.327,0.535,0.644,0.444,0.263,0.231,0.259,0.423,0.023,8,0.966,0.259,0.276,-1.326448371144338,3.881947681698915,2.555499310554576,-2.992316996420964,4.819224053009873,1.8269070565889092,-1.7025852600172442,4.296653302985528,2.594068042968285,3.4651322411087184,3.4651322411087184,-2.355880600697682,5.122384292972646,2.766503692274965,0.1518126476220052,7
166,Carsen Edwards,edwarca01,21,2020,BOS,296,0.126,1.8,13.0,7.5,10.0,1.6,0.9,12.1,17.9,-0.3,0.4,0.1,0.01,0.32,19.5,0.39799999999999996,0.126,0.078,0.078,0.11699999999999999,0.602,0.341,0.385,0.0,0.25,0.583,0.306,0.5,0.0,0,0.684,0.129,0.125,-3.69314116840102,-0.5360330843859089,-4.229174252786929,-12.266333670592921,2.7735441093385016,-9.49278956125442,-5.764886220217731,0.0863756881779051,-5.678510532039826,-0.4449372998086555,-0.4449372998086555,-5.183791674979989,-1.226257182234184,-6.410048857214173,0.6173107737772879,0
167,Wayne Ellington,ellinwa01,32,2020,NYK,429,0.09699999999999999,0.9,10.8,5.7,9.3,1.2,0.4,9.7,15.3,0.1,0.2,0.3,0.031,0.358,22.8,0.201,0.052000000000000005,0.03,0.006999999999999999,0.11199999999999999,0.799,0.40700000000000003,0.857,0.0,1.0,0.267,0.34600000000000003,0.636,0.0,0,0.946,0.09300000000000001,0.7,-0.6503548731143198,0.0003854176994563,-0.6499694554148636,-1.5405279377386107,3.667194599514264,2.126666661775653,-0.8040719638558346,0.8076347439762592,0.0035627801204247,0.6004643891792887,0.6004643891792887,-0.5877667134124904,-1.1741476299122582,-1.7619143433247493,-0.3764573040316656,8
168,Joel Embiid,embiijo01,25,2020,PHI,1188,0.523,9.7,33.1,21.5,17.5,1.3,3.8,13.3,32.0,2.5,2.3,4.9,0.196,0.462,13.0,0.765,0.242,0.18600000000000003,0.19399999999999998,0.142,0.235,0.499,0.7,0.47200000000000003,0.375,0.36200000000000004,0.342,0.47600000000000003,0.055999999999999994,34,0.925,0.039,0.33299999999999996,1.509069393604982,3.116836341517828,4.625905735122809,-3.703684998301672,3.934144547788593,0.2304595494869215,0.5345674418024812,3.417602254585678,3.95216969638816,4.329539130111634,4.329539130111634,1.902416171412479,4.411474578708022,6.3138907501205015,0.6611124440548073,9
169,James Ennis III,ennisja01,29,2020,ORL,806,0.285,7.0,14.2,10.6,7.3,1.4,1.5,11.1,15.9,0.9,1.0,1.9,0.113,0.442,14.5,0.531,0.381,0.09300000000000001,0.022000000000000002,0.035,0.469,0.525,0.6509999999999999,0.19,0.0,0.375,0.349,0.698,0.09300000000000001,17,1.0,0.415,0.43200000000000005,-2.602875824400152,1.845612318787837,-0.7572635056123147,-3.7018281215237527,5.237086016961261,1.5352578954375091,-2.95670888609338,2.620239181877981,-0.33646970421539896,0.0628916025417423,0.0628916025417423,-6.63709072745914,0.6694429182671163,-5.967647809192022,0.1479350953410333,1
173,Jacob Evans,evansja02,22,2020,GSW,415,0.218,2.2,8.6,5.3,10.9,1.3,2.6,14.6,17.5,-0.6,0.2,-0.4,-0.052000000000000005,0.33799999999999997,16.1,0.7140000000000001,0.12,0.105,0.195,0.293,0.28600000000000003,0.337,0.375,0.214,0.385,0.33299999999999996,0.342,0.625,0.008,1,0.9229999999999999,0.263,0.3,-4.807195092624697,-1.4677596920693452,-6.274954784694043,-5.291283763604089,0.5244417764557044,-4.7668419871483865,-5.132483932121807,-1.086251891627173,-6.218735823748982,-0.7342323766886244,-0.7342323766886244,-5.631264682970196,-1.48615525554727,-7.117419938517465,0.2167086843103134,0
177,Derrick Favors,favorde01,28,2020,NOP,859,0.215,14.0,30.0,21.9,11.1,1.1,3.5,15.1,15.2,1.9,1.1,3.0,0.166,0.622,4.1,0.977,0.6829999999999999,0.193,0.062,0.039,0.023,0.632,0.7340000000000001,0.46,0.25,0.3,0.16699999999999998,0.731,0.17,40,1.0,0.667,0.25,0.3228769740805236,1.3852754797108608,1.708152453791385,5.234098284163392,0.5424896277511492,5.7765879119145405,1.3403952280185212,1.331999200488664,2.672394428507184,2.445989448330006,2.445989448330006,1.8083573471899768,1.726848777375792,3.535206124565769,-0.0986765511733415,5
178,Terrance Ferguson,fergute01,21,2020,OKC,1024,0.075,2.3,4.7,3.6,5.1,1.1,1.0,12.7,8.8,0.0,0.7,0.7,0.034,0.381,20.5,0.222,0.125,0.04,0.011000000000000001,0.045,0.778,0.6409999999999999,0.636,0.429,1.0,0.75,0.307,0.92,0.027999999999999997,3,0.976,0.423,0.345,-3.347160572157982,0.7108966405943601,-2.6362639315636223,-2.03949950999517,-3.053812870976733,-5.093312380971903,-3.278233053657837,-0.0464495280556838,-3.324682581713521,-0.3036175082874956,-0.3036175082874956,-3.8496559414030953,0.9710702072402526,-2.8785857341628422,-0.9255715471387882,8
179,Bruno Fernando,fernabr01,21,2020,ATL,550,0.257,10.7,19.0,14.8,10.0,1.3,2.4,19.1,15.8,0.1,0.4,0.5,0.040999999999999995,0.516,7.1,0.8029999999999999,0.599,0.172,0.019,0.013000000000000001,0.19699999999999998,0.611,0.723,0.259,0.667,0.0,0.129,0.675,0.242,34,1.0,0.387,0.083,-3.104865898207102,-0.2749481225479095,-3.379814020755012,-2.44725095746734,3.743346030075056,1.2960950726077158,-3.133126321290185,0.6115864211528844,-2.521539900137301,0.0664061185121196,0.0664061185121196,-2.7643308449676227,-0.7676222865802163,-3.531953131547839,0.1281134832810623,5
180,Yogi Ferrell,ferreyo01,26,2020,SAC,467,0.213,1.4,10.0,5.6,17.8,1.5,0.8,11.4,18.9,0.2,0.3,0.5,0.048,0.409,17.3,0.598,0.14,0.049,0.213,0.195,0.402,0.49,0.522,0.125,0.514,0.531,0.28800000000000003,0.25,0.0,0,0.737,0.19699999999999998,0.5379999999999999,-1.355197876918748,1.285864410235874,-0.0693334666828735,-4.280037304328857,3.016048106193022,-1.2639891981358349,-2.025466367532911,1.746346570732868,-0.2791197968000421,0.5848123837971992,0.5848123837971992,-1.9302503330604568,0.003786563109202,-1.926463769951255,-0.6772325985203091,0
181,Dorian Finney-Smith,finnedo01,26,2020,DAL,1635,0.20800000000000002,7.3,12.4,9.9,6.8,1.1,1.6,11.2,12.9,2.6,1.2,3.7,0.11,0.456,15.6,0.415,0.32799999999999996,0.063,0.005,0.019,0.585,0.573,0.644,0.308,0.5,0.25,0.373,0.561,0.129,45,0.9670000000000001,0.498,0.433,-0.5898181295298741,0.4307180302839631,-0.159100099245911,3.736403324305735,-0.8117390673358289,2.924664256969906,0.2457578318707624,0.205458606289606,0.4512164381603684,2.754500842574771,2.754500842574771,0.6466170526651013,0.1446405683585959,0.7912576210236972,-0.8694380936963969,1
182,Bryn Forbes,forbebr01,26,2020,SAS,1367,0.139,0.9,7.7,4.4,10.5,1.0,0.0,8.0,18.6,1.0,0.2,1.2,0.042,0.41100000000000003,21.0,0.34700000000000003,0.067,0.077,0.05,0.154,0.653,0.46399999999999997,0.657,0.4,0.423,0.425,0.382,0.7020000000000001,0.0,0,0.9229999999999999,0.094,0.43799999999999994,0.4068811616911923,-3.043965158602308,-2.6370839969111155,0.0053556885514333,-2.471777292510976,-2.466421603959542,0.3296407341300981,-3.0968723664940385,-2.767231632363941,-0.0121667690717804,-0.0121667690717804,0.1131378064852797,-2.509073018760174,-2.395935212274895,-0.5928106717894183,8
183,Evan Fournier,fournev01,27,2020,ORL,1713,0.242,0.7,8.5,4.5,17.0,1.7,0.5,11.4,24.4,2.2,1.6,3.8,0.106,0.46299999999999997,17.1,0.537,0.161,0.154,0.11,0.11199999999999999,0.46299999999999997,0.511,0.6459999999999999,0.479,0.379,0.489,0.408,0.435,0.003,1,0.812,0.14,0.5489999999999999,1.197119554280429,-0.401246280476561,0.7958732738038684,1.070004274820627,-2.9769118278368376,-1.9069075530162107,1.315067208719414,-1.0006279289624929,0.3144392797569207,2.746835180121648,2.746835180121648,1.327297236333316,0.2177286289128625,1.545025865246179,0.6355170038966611,4
184,De'Aaron Fox,foxde01,22,2020,SAC,1135,0.435,2.4,12.9,7.5,36.9,2.3,1.7,15.3,29.5,1.3,1.1,2.4,0.102,0.47,10.3,0.7859999999999999,0.321,0.28300000000000003,0.133,0.048,0.214,0.512,0.667,0.402,0.35100000000000003,0.5710000000000001,0.315,0.146,0.038,18,0.564,0.161,0.15,1.734251996207882,-1.032758894080021,0.701493102127861,1.925154154434059,-3.44711096757722,-1.521956813143161,1.893145914119148,-1.584978826596565,0.3081670875225824,1.9004162548078616,1.9004162548078616,2.070915583725499,-0.6816983967987746,1.3892171869267251,1.357996556725446,6
185,Tim Frazier,fraziti01,29,2020,DET,355,0.255,2.8,7.7,5.2,36.2,1.9,0.9,25.6,17.2,-0.1,0.2,0.1,0.02,0.36200000000000004,15.2,0.6809999999999999,0.149,0.213,0.106,0.213,0.319,0.375,0.5710000000000001,0.35,0.3,0.3,0.33299999999999996,0.292,0.0,0,0.7,0.16699999999999998,0.6,-3.060929484147774,2.0821799337939866,-0.9787495503537866,-3.132379677862107,1.088420627320729,-2.0439590505413783,-3.248792562568667,2.036982665663539,-1.211809896905127,0.2775678278238622,0.2775678278238622,-2.9162596237022966,0.518990310350614,-2.3972693133516816,-0.3774451455300032,0
186,Markelle Fultz,fultzma01,21,2020,ORL,1523,0.212,1.7,11.8,6.6,28.3,2.3,0.5,15.1,20.8,0.4,1.8,2.3,0.071,0.46799999999999997,11.4,0.823,0.33799999999999997,0.203,0.177,0.106,0.177,0.512,0.6509999999999999,0.436,0.392,0.41,0.265,0.309,0.04,19,0.852,0.10800000000000001,0.273,-1.695475977154947,-0.7858054422565055,-2.481281419411453,4.02207703978649,-1.259959623885613,2.762117415900877,-0.5515700222386359,-0.96329737755839,-1.514867399797026,0.9711069868529822,0.9711069868529822,-0.6917923626992281,0.2369415016049259,-0.4548508610943021,-0.4589135542894226,2
187,Danilo Gallinari,gallida01,31,2020,OKC,1443,0.35700000000000004,2.5,17.5,10.2,11.7,1.1,0.2,7.9,24.4,3.8,1.4,5.2,0.174,0.439,18.6,0.46,0.15,0.094,0.07400000000000001,0.141,0.54,0.479,0.636,0.258,0.469,0.462,0.406,0.51,0.044000000000000004,25,0.861,0.096,0.353,3.617128816017167,-0.0204343785785924,3.596694437438575,5.6292327703444185,-6.081309461898421,-0.4520766915540024,4.249367434901574,-1.329489934287758,2.919877500613816,4.243622092597905,4.243622092597905,3.7455515176714536,-0.9314921597570694,2.8140593579143847,-0.6238546534559729,4
188,Langston Galloway,gallola01,28,2020,DET,1480,0.16699999999999998,2.0,7.5,4.8,8.8,1.4,0.6,6.4,15.5,2.1,0.7,2.8,0.09,0.435,18.9,0.382,0.10300000000000001,0.134,0.078,0.067,0.618,0.495,0.653,0.42200000000000004,0.45899999999999996,0.43799999999999994,0.39799999999999996,0.733,0.002,1,1.0,0.395,0.552,1.06212810527918,-1.2686202360270702,-0.2064921307478906,0.5182176856520024,-2.4169541694484105,-1.898736483796408,1.041063272016755,-1.5583771007826832,-0.5173138287659287,1.710305244492969,1.710305244492969,0.6123843596212245,-1.844527372224755,-1.23214301260353,-0.1064770892680751,8
189,Darius Garland,garlada01,20,2020,CLE,1616,0.11,1.6,5.3,3.4,18.6,1.1,0.1,17.6,21.0,-1.3,-0.1,-1.5,-0.043,0.39899999999999997,16.3,0.564,0.17300000000000001,0.15,0.151,0.09,0.436,0.433,0.446,0.44299999999999995,0.429,0.397,0.355,0.266,0.0,0,0.73,0.18100000000000002,0.392,-2.899873183945188,-4.291757248833553,-7.191630432778743,0.42638869937501295,-1.2712766087528369,-0.8448879093778237,-2.334051612312312,-3.86546336377572,-6.199514976088032,-2.966325815319783,-2.966325815319783,-1.860707992842983,-3.741358398394537,-5.602066391237519,0.0283013995151048,0
190,Marc Gasol,gasolma01,35,2020,TOR,974,0.156,3.2,20.9,12.2,16.8,1.4,3.3,14.8,12.7,0.9,1.7,2.6,0.13,0.424,17.3,0.46299999999999997,0.139,0.17300000000000001,0.10400000000000001,0.048,0.537,0.449,0.625,0.525,0.25,0.091,0.40299999999999997,0.6459999999999999,0.035,7,1.0,0.09699999999999999,0.5,-1.4186959551941192,2.7688142973393144,1.350118342145194,1.7270449785964008,4.331921036586297,6.058966015182698,-0.8634073928780238,3.1908832263028866,2.327475833424863,2.518466442709797,2.518466442709797,-0.8064163138090056,3.170710564090987,2.364294250281982,-0.1903655409555058,7
191,Rudy Gay,gayru01,33,2020,SAS,1072,0.24100000000000002,4.3,22.7,13.6,11.5,0.9,1.9,13.4,20.8,0.4,0.8,1.2,0.052000000000000005,0.436,15.2,0.629,0.18100000000000002,0.14300000000000002,0.198,0.107,0.371,0.508,0.7240000000000001,0.35,0.446,0.467,0.314,0.507,0.052000000000000005,18,0.8370000000000001,0.282,0.273,-1.536095754786429,-0.0849618798621131,-1.621057634648542,-3.187849404455794,1.101347150452095,-2.0865022540036984,-2.001490030867733,0.1884191568264927,-1.81307087404124,0.5209424857741093,0.5209424857741093,-1.79684420142813,-0.947747982843588,-2.7445921842717182,0.2618078216797129,3
192,Paul George,georgpa01,29,2020,LAC,1001,0.27699999999999997,1.6,19.3,10.6,21.4,2.1,1.6,13.8,30.6,1.3,1.6,2.9,0.14,0.426,17.8,0.505,0.147,0.11599999999999999,0.109,0.133,0.495,0.45799999999999996,0.679,0.379,0.33899999999999997,0.382,0.39399999999999996,0.341,0.013999999999999999,8,0.6759999999999999,0.142,0.6,3.723764111723956,1.6634593755784768,5.387223487302432,3.003461321565508,0.6105906150496234,3.614051936615132,3.7678363241570114,1.498471021270806,5.266307345427816,4.156376271204275,4.156376271204275,3.814739064943672,1.801202147979675,5.615941212923347,1.5541788861059018,4
193,Taj Gibson,gibsota01,34,2020,NYK,857,0.16899999999999998,11.0,16.8,13.8,8.3,1.3,2.5,13.6,14.5,1.3,0.7,2.0,0.11,0.575,7.0,0.9540000000000001,0.55,0.146,0.08800000000000001,0.171,0.046,0.59,0.6890000000000001,0.457,0.47600000000000003,0.439,0.273,0.7190000000000001,0.133,26,1.0,0.455,0.2,-1.7450266824941292,-0.3684793841466524,-2.113506066640781,-2.863024339147358,-4.682185569457974,-7.545209908605332,-2.032313010807568,-1.260000388862914,-3.292313399670483,-0.2392708278435911,-0.2392708278435911,-2.755948648431483,-1.536667717516037,-4.29261636594752,-0.8462896148372137,5
194,Shai Gilgeous-Alexander,gilgesh01,21,2020,OKC,1955,0.33899999999999997,2.3,16.1,9.4,14.3,1.6,1.6,9.7,23.9,2.4,2.3,4.7,0.11699999999999999,0.46399999999999997,11.1,0.765,0.285,0.28,0.129,0.071,0.235,0.5,0.608,0.415,0.45899999999999996,0.475,0.34700000000000003,0.267,0.02,17,0.6,0.124,0.48,0.7468723209884413,-0.1937136266427421,0.5531586943456992,5.203954772344372,-3.3620525269915373,1.841902245352835,1.7118886561506208,-0.90570565140301,0.8061830047476115,3.596844688897527,3.596844688897527,1.340925172446767,-0.0819673084536162,1.258957863993151,-0.5412583333965023,4
195,Brandon Goodwin,goodwbr01,24,2020,ATL,355,0.151,3.0,16.3,9.6,17.3,1.4,0.9,12.8,22.8,-0.1,0.2,0.1,0.016,0.38299999999999995,16.1,0.5329999999999999,0.192,0.18,0.126,0.036000000000000004,0.467,0.461,0.6559999999999999,0.3,0.429,0.33299999999999996,0.295,0.22,0.0,0,0.609,0.205,0.125,-1.348260651165086,0.3529523139884838,-0.9953083371766024,-7.387435273710741,1.5195234069787331,-5.867911866732007,-2.6104030653465213,0.6854283841599587,-1.9249746811865616,0.1538588865040795,0.1538588865040795,-1.5617289781482742,-0.6231689177899441,-2.184897895938219,-0.4105615146752248,0
196,Aaron Gordon,gordoaa01,24,2020,ORL,1580,0.27,5.5,19.2,12.1,15.5,1.2,1.4,9.9,21.0,0.6,1.9,2.5,0.075,0.42200000000000004,14.2,0.685,0.301,0.126,0.158,0.1,0.315,0.47700000000000004,0.693,0.342,0.364,0.175,0.303,0.502,0.12300000000000001,71,0.883,0.182,0.33299999999999996,-1.110157930967898,-1.022912671178331,-2.1330706021462293,0.8267079184331381,-3.382611943478647,-2.555904025045509,-0.717281553479813,-1.617495485453923,-2.334777038933736,0.3396327375432099,0.3396327375432099,-0.3702806926856004,-0.98320154771366,-1.35348224039926,-0.7454277538628009,3
197,Eric Gordon,gordoer01,31,2020,HOU,823,0.23800000000000002,0.9,6.3,3.5,7.3,1.0,1.1,6.3,22.0,0.3,0.4,0.8,0.045,0.377,18.9,0.34299999999999997,0.2,0.109,0.023,0.01,0.657,0.462,0.545,0.381,0.33299999999999996,0.0,0.332,0.525,0.013000000000000001,5,0.774,0.083,0.23800000000000002,-0.527479750846403,-2.581657220915225,-3.109136971761628,0.0645215775490827,-2.131473743074305,-2.0669521655252217,-0.4902964362937196,-2.6539271194513567,-3.144223555745076,-0.1717086150780288,-0.1717086150780288,0.17209967212924998,-3.105113287339827,-2.933013615210577,0.8079272277120578,8
198,Devonte' Graham,grahade01,24,2020,CHA,1901,0.244,2.3,9.2,5.6,36.3,1.3,0.7,14.7,24.6,2.3,0.7,3.0,0.075,0.373,19.5,0.387,0.133,0.106,0.07200000000000001,0.076,0.613,0.38,0.527,0.247,0.32799999999999996,0.359,0.368,0.29,0.004,3,0.532,0.06,0.355,2.251265169958867,-1.714127165768748,0.5371380041901197,4.8623117004960585,0.0303885627047151,4.892700263200776,3.021878777003028,-1.4250010070216217,1.596877769981407,4.335868247459084,4.335868247459084,3.436265680424704,-1.6893361815951342,1.7469294988295692,-0.3094796147893957,6
199,Treveon Graham,grahatr01,26,2020,MIN,784,0.223,4.4,12.0,8.1,5.4,1.2,0.5,9.4,12.9,-0.3,0.4,0.1,0.005,0.313,17.9,0.375,0.125,0.156,0.063,0.031,0.625,0.33299999999999996,0.5,0.4,0.0,0.0,0.3,0.5,0.0,0,1.0,0.4,0.125,-4.135052757015254,0.8184341516769191,-3.316618605338335,-5.46715778243858,-0.6319565682729011,-6.099114350711481,-4.661195313925157,0.5797430248672798,-4.081452289057878,-0.4482109656540018,-0.4482109656540018,-5.529629506237597,1.004637373607373,-4.524992132630223,-0.4914611230339303,3
203,Jerami Grant,grantje01,25,2020,DEN,1424,0.304,3.7,11.7,7.7,6.1,1.2,3.1,7.9,17.4,1.9,1.5,3.4,0.115,0.465,13.9,0.602,0.306,0.171,0.06,0.065,0.39799999999999996,0.516,0.687,0.366,0.379,0.226,0.387,0.758,0.10800000000000001,48,1.0,0.272,0.34600000000000003,-0.7232379280553113,-1.385412961597365,-2.1086508896526768,-2.163536308621594,-4.943053904401875,-7.10659021302347,-1.088721803995985,-2.241810589125385,-3.33053239312137,-0.4266034632515442,-0.4266034632515442,-1.098531706984288,-1.698606573934833,-2.7971382809191203,-0.3307860685480905,3
204,Danny Green,greenda02,32,2020,LAL,1299,0.11699999999999999,3.3,11.7,7.6,6.9,2.4,1.7,10.4,14.4,1.0,1.9,2.9,0.10800000000000001,0.419,19.5,0.299,0.135,0.076,0.042,0.047,0.701,0.522,0.6729999999999999,0.483,0.5,0.16699999999999998,0.375,0.667,0.013000000000000001,4,0.97,0.39399999999999996,0.415,0.5935868946260932,2.9891159845001467,3.58270287912624,2.446780963572673,0.8280778167858535,3.2748587803585263,0.9899436221971648,2.655521556925371,3.645465179122536,4.346183613028352,4.346183613028352,1.083678825219769,3.9239912719129904,5.00767009713276,0.6143879214339235,7
205,Draymond Green,greendr01,29,2020,GSW,1194,0.26899999999999996,2.0,22.2,11.7,30.9,2.3,2.5,21.4,15.7,-0.1,1.3,1.2,0.048,0.387,15.0,0.59,0.22899999999999998,0.184,0.092,0.086,0.41,0.462,0.6809999999999999,0.31,0.414,0.259,0.27899999999999997,0.721,0.019,6,1.0,0.09300000000000001,0.33299999999999996,-2.530588110888274,1.8252526034109788,-0.7053355074772956,-0.5468834090135648,2.575669518207888,2.028786109194323,-2.229127566057776,2.14789166272947,-0.0812359033283059,1.6699717729704049,1.6699717729704049,-2.3464729025345017,2.278515816862024,-0.0679570856724778,1.2184220379632842,7
206,JaMychal Green,greenja01,29,2020,LAC,952,0.156,7.3,24.1,15.9,4.7,1.1,1.6,12.8,13.6,0.5,1.5,2.0,0.099,0.39799999999999996,18.2,0.324,0.21600000000000003,0.08900000000000001,0.008,0.012,0.6759999999999999,0.488,0.625,0.217,0.0,0.33299999999999996,0.354,0.561,0.039,10,1.0,0.21100000000000002,0.37799999999999995,-1.955486585825721,-1.566628008076492,-3.5221145939022134,-0.7366061559178041,1.573166643684368,0.8365604877665638,-1.850961526341709,-1.051883098746756,-2.9028446250884645,-0.0758324849825098,-0.0758324849825098,-1.6992466749830542,-0.7294146814586556,-2.42866135644171,0.1517361129071507,1
207,Javonte Green,greenja02,26,2020,BOS,375,0.38299999999999995,4.6,15.1,9.9,7.7,2.8,1.2,12.7,14.3,0.3,0.6,1.0,0.12300000000000001,0.511,8.5,0.755,0.511,0.213,0.021,0.011000000000000001,0.245,0.5920000000000001,0.667,0.4,0.5,1.0,0.261,0.619,0.17,13,1.0,0.391,0.33299999999999996,-1.7845704688493134,-0.5696067875086421,-2.354177256357955,-1.208914010707665,-0.7909733074354262,-1.999887318143091,-1.83843966552444,-0.7007465453851948,-2.539186210909635,0.0405499368929277,0.0405499368929277,-1.7237445630665758,-0.7726166003070785,-2.496361163373654,0.5463360998848731,5
