,name,player_id,age,season,team,MP,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,FG%,Avg_shot_dist,%_2point_attempts,%_FGA_0-3_dist,%_FGA_3-10_dist,%_FGA_10-16_dist,%_FGA_16-3pt_dist,%_3point_attempts,%FG_2point,%_FG_0-3_dist,%_FG_3-10_dist,%_FG_10-16_dist,%_FG_10-16_dist.1,3pt%,assisted_2pters,FG%_dunk_attempts,made_dunks,assisted_3pt%,%_corner_3pters,%_corner_3_made,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,predator_offense,predator_defense,predator_total,pace_impact
356,Kyle Korver,korveky01,38,2020,MIL,782,0.131,1.6,10.0,6.1,9.0,1.2,1.2,13.5,15.2,0.6,1.3,1.9,0.114,.418,23.1,.203,.042,.021,.038,.101,.797,.458,.400,.200,.556,.500,.407,.773,.000,0,.974,.249,.426,0.6969700422468701,-0.0033012633687438,0.6936687788781263,0.6106709574924372,-2.060138655742835,-1.449467698250397,0.6775814476266401,-0.5307443560751611,0.1468370915514789,1.164811289118023,1.164811289118023,0.5458334567715453,-1.028079795441637,-0.4822463386700917,0.7981348280844688
357,Rodions Kurucs,kurucro01,21,2020,BRK,424,0.19,4.0,14.4,9.3,9.9,1.4,0.4,20.3,15.5,0.1,0.5,0.6,0.068,.487,13.1,.538,.410,.111,.009,.009,.462,.508,.646,.077,.000,.000,.463,.875,.094,9,.960,.204,.455,-2.641460910589986,0.1352921871241501,-2.506168723465835,-2.743400316541704,5.181727855952919,2.438327539411214,-2.8119503413332194,1.177077968340412,-1.634872372992807,0.2463878970034083,0.2463878970034083,-2.3463953545132936,-0.1093566822461231,-2.4557520367594172,1.449413024194558
358,Kyle Kuzma,kuzmaky01,24,2020,LAL,1086,0.233,4.3,15.0,9.8,7.6,0.7,1.5,12.1,22.8,0.2,1.2,1.4,0.06,.434,15.3,.590,.187,.233,.077,.093,.410,.512,.772,.400,.421,.348,.322,.604,.032,14,.923,.208,.595,-2.4924118075045754,-0.512156752511913,-3.0045685600164886,-0.7232444064478525,-1.7937143242311357,-2.5169587306789882,-2.347683486685954,-0.8718139451401059,-3.21949743182606,-0.2654855375251413,-0.2654855375251413,-2.180151368835232,-0.9330949968617838,-3.113246365697016,-0.0620824262958684
359,Skal Labissiere,labissk01,23,2020,POR,567,0.224,11.9,18.6,15.3,10.3,0.6,4.6,15.7,14.3,1.0,0.4,1.4,0.122,.551,8.3,.912,.374,.279,.177,.082,.088,.582,.673,.463,.615,.500,.231,.731,.197,27,1.000,.154,.000,-1.11079065342868,-0.0641907364208567,-1.1749813898495358,-0.9084894789112646,2.265691589064877,1.3572021101536123,-1.155035441409708,0.4897064092841429,-0.6653290321255655,0.6017881859924615,0.6017881859924615,-1.0061336425075602,0.4133001400636129,-0.5928335024439468,-0.2152796703457714
360,Jeremy Lamb,lambje01,27,2020,IND,1261,0.217,2.0,15.0,8.6,10.4,2.0,1.5,8.8,19.5,1.0,1.6,2.6,0.101,.451,15.1,.670,.194,.146,.146,.184,.330,.508,.624,.457,.543,.398,.335,.368,.010,5,.755,.165,.346,0.6332749099153139,1.365681192136619,1.998956102051932,-0.9588900658269104,-3.5132415061265423,-4.472131571953454,0.3261909002118617,0.4177988701357401,0.7439897703476017,2.282619486592098,2.282619486592098,0.2736225566969412,0.9336084208691698,1.2072309775661108,-0.280009389621743
361,Zach LaVine,lavinza01,24,2020,CHI,1898,0.29100000000000004,2.1,13.7,7.7,21.6,2.0,1.2,13.0,31.4,2.1,2.0,4.2,0.105,.448,14.4,.594,.370,.085,.048,.090,.406,.493,.622,.186,.218,.398,.382,.402,.076,83,.554,.168,.500,0.9058350916986964,0.018715535516163,0.9245506272148594,1.875733982054645,-7.039424955390012,-5.163690973335368,1.251530745999608,-1.44676519712771,-0.1952344511281014,2.577376192996433,2.577376192996433,1.739963306310943,-1.3019614021248311,0.4380019041861121,0.2255870538821455
362,Jake Layman,laymaja01,25,2020,MIN,369,0.076,3.3,8.5,5.8,4.5,1.5,2.2,11.7,17.3,-0.1,0.2,0.2,0.023,.462,14.7,.591,.356,.106,.038,.091,.409,.538,.596,.286,.600,.583,.352,.810,.053,7,.947,.222,.333,-2.74619010098013,-1.075015740468737,-3.821205841448866,-1.4486644271352542,5.72463152997626,4.2759671028410065,-2.6295314769983684,0.2888370855078903,-2.340694391490478,0.07763282026395099,0.07763282026395099,-3.4738397865498216,0.3587555317490115,-3.1150842548008084,0.7618126774608505
365,Damion Lee,leeda03,27,2020,GSW,1090,0.264,2.8,16.4,9.4,13.6,1.7,0.2,10.7,18.9,0.6,0.6,1.3,0.056,.418,16.3,.570,.155,.167,.140,.109,.430,.466,.688,.391,.431,.311,.354,.745,.010,4,.968,.202,.389,-1.2262192694429361,0.3726272730553605,-0.8535919963875753,0.3042553224892573,2.18735310295595,2.4916084254452078,-0.9110886155042716,0.8011200911584423,-0.1099685243458294,1.519593716923939,1.519593716923939,-1.486738766562173,1.309631669888357,-0.1771070966738162,0.8368640343736391
366,Alex Len,lenal01,26,2020,SAC,745,0.312,9.9,23.5,16.6,8.8,1.2,3.7,11.7,18.7,1.1,0.6,1.8,0.115,.546,7.9,.785,.538,.185,.054,.008,.215,.627,.693,.521,.357,.500,.250,.734,.269,60,1.000,.464,.346,-9.421466910683089,7.088456119372318,-2.333010791310769,-6.327559418600237,9.65958460605336,3.3320251874531235,-9.360002542285747,8.05224590755179,-1.307756634733959,0.0120410641117441,0.0120410641117441,-8.358606104768075,4.8591801171958275,-3.4994259875722467,2.320164990520925
367,Alex Len,lenal01,26,2020,ATL,745,0.312,9.9,23.5,16.6,8.8,1.2,3.7,11.7,18.7,1.1,0.6,1.8,0.115,.546,7.9,.785,.538,.185,.054,.008,.215,.627,.693,.521,.357,.500,.250,.734,.269,60,1.000,.464,.346,-1.680202006824575,1.5507048534769758,-0.1294971533475984,-4.001641577261192,-0.0572954023148715,-4.058936979576063,-2.225470642134995,1.3684635076534322,-0.8570071344815622,0.7170361887165276,0.7170361887165276,-1.5919090562886968,0.7538285703214741,-0.8380804859672231,-0.3528520818181252
368,Kawhi Leonard,leonaka01,28,2020,LAC,1364,0.333,3.3,20.0,11.9,28.4,2.6,1.9,11.5,33.8,3.4,2.5,5.9,0.208,.462,14.3,.723,.166,.188,.233,.135,.277,.494,.673,.428,.442,.454,.380,.295,.057,44,.677,.045,.636,4.927729158534484,2.896137069569607,7.823866228104091,5.857244450358191,4.15342841880671,10.010672869164901,5.393738605646871,3.297305394045853,8.691043999692724,8.163344602348973,8.163344602348973,5.472364498982606,3.7582632074159914,9.230627706398598,-0.109416542581059
369,Meyers Leonard,leoname01,27,2020,MIA,987,0.117,3.2,23.9,14.0,7.7,0.6,1.5,13.0,12.0,1.1,1.1,2.2,0.108,.520,16.0,.466,.242,.148,.058,.018,.534,.625,.815,.515,.154,.500,.429,.831,.166,29,.941,.160,.368,-1.9554459979180632,-0.0842963118521565,-2.03974230977022,1.5208113534647467,1.577294528350461,3.0981058818152087,-1.388452638967203,0.2204746414183433,-1.1679779975488591,0.7926194132193175,0.7926194132193175,-1.6739976620548191,-0.5896049846367509,-2.2636026466915697,-0.5167786858369242
370,Caris LeVert,leverca01,25,2020,BRK,763,0.253,3.5,10.0,6.8,21.2,1.6,0.5,14.6,27.9,-0.7,0.8,0.1,0.006999999999999999,.396,12.2,.711,.253,.251,.155,.052,.289,.407,.514,.300,.397,.435,.370,.315,.025,11,.553,.118,.267,-0.7098567719772007,0.28626563619529305,-0.4235911357819077,-0.8346913352468216,-1.451237026555347,-2.285928361802168,-0.7278460004469387,-0.0799577962348221,-0.8078037966817608,0.8288127391317569,0.8288127391317569,-0.7983681338385425,-0.2035149562673601,-1.001883090105903,0.5416339180407266
371,Damian Lillard,lillada01,29,2020,POR,1996,0.376,1.5,10.5,6.0,35.2,1.2,0.8,11.0,30.6,8.7,0.6,9.3,0.223,.460,16.5,.511,.302,.074,.064,.070,.489,.524,.613,.280,.423,.494,.393,.088,.015,14,.274,.033,.389,8.871797262720262,-2.7329844164923167,6.138812846227945,5.099375360940957,0.4606351944293673,5.560010555370325,8.577221110326951,-2.2004598994583358,6.376761210868617,9.401858744540446,9.401858744540446,8.863530008343506,-2.134268211784234,6.729261796559273,1.180434426852356
372,Nassir Little,littlna01,19,2020,POR,496,0.305,6.1,14.3,10.2,4.8,1.0,2.4,9.4,13.7,0.3,0.3,0.6,0.053,.434,11.7,.603,.397,.154,.037,.015,.397,.549,.648,.429,.200,.000,.259,.711,.132,15,1.000,.426,.174,-1.6005139287820058,-1.07606611462636,-2.6765800434083657,1.260278378119179,-2.202027036327361,-0.941748658208182,-1.1094703176888678,-1.3228439455240457,-2.432314263212914,0.08287229870179401,0.08287229870179401,-0.8265614728253687,-2.186414506097646,-3.012975978923015,-0.3391610349982964
374,Brook Lopez,lopezbr01,31,2020,MIL,1391,0.183,2.4,13.3,8.2,8.0,1.2,8.4,9.0,16.7,0.7,3.3,4.0,0.138,.428,16.1,.491,.218,.178,.083,.012,.509,.568,.704,.420,.512,.667,.294,.667,.067,30,1.000,.159,.325,-2.5054392777603502,4.922589044424416,2.417149766664065,1.597620630742547,1.629278351185721,3.2268989819282683,-1.8437703627159931,4.352749393257556,2.508979030541563,3.8768140721880986,3.8768140721880986,-1.4281921957364208,4.235766653040171,2.807574457303751,0.2750117634561081
375,Robin Lopez,lopezro01,31,2020,MIL,684,0.199,6.9,11.2,9.2,6.4,0.5,4.3,14.9,16.6,0.2,1.2,1.4,0.095,.502,11.7,.661,.253,.356,.043,.009,.339,.610,.695,.530,.700,1.000,.291,.585,.039,8,1.000,.481,.342,-2.7006183812632614,0.3853898713169284,-2.315228509946334,-2.37624791107507,-0.5409979098257207,-2.91724582090079,-2.8530546638737966,0.036095386740423,-2.816959277133373,-0.0243681194571528,-0.0243681194571528,-3.6256072030766933,-0.5296376154187097,-4.155244818495404,-0.5268121912769121
376,Kevin Love,loveke01,31,2020,CLE,1439,0.28300000000000003,3.0,31.7,17.2,15.0,0.9,0.9,14.5,23.4,2.1,0.9,3.0,0.1,.456,18.1,.477,.132,.122,.117,.107,.523,.538,.675,.365,.606,.492,.381,.571,.008,3,.926,.138,.477,0.8791535817715581,-1.092248476167018,-0.2130948943954598,-0.0537248570481738,-4.215983597535382,-4.269708454583555,0.7841284355744014,-1.7256170041415158,-0.9414885685671148,1.3645087273223508,1.3645087273223508,1.6769392721773908,-1.9307877007367882,-0.25384842855939604,1.244222791361434
377,Kyle Lowry,lowryky01,33,2020,TOR,1569,0.395,1.8,11.7,6.8,30.6,1.6,1.1,14.8,23.0,3.4,2.1,5.6,0.17,.420,18.1,.431,.211,.098,.049,.074,.569,.504,.649,.323,.452,.362,.357,.239,.000,0,.543,.086,.323,3.910372548126388,0.850175672923979,4.760548221050367,-1.993001652128193,0.2126699596098146,-1.7803316925183792,2.887847857426532,0.7237819700763494,3.611629827502882,5.265303500124634,5.265303500124634,3.083194301012649,1.067125786522822,4.150320087535471,1.224405311685916
378,Timothe Luwawu-Cabarrot,luwawti01,24,2020,BRK,423,0.339,3.0,11.1,7.2,4.6,1.5,0.6,14.0,14.8,0.1,0.5,0.6,0.066,.426,14.5,.473,.349,.093,.016,.016,.527,.443,.489,.333,.500,.000,.412,.630,.000,0,1.000,.441,.433,-0.4897007234156865,0.9418021429373091,0.4521014195216225,-6.77149545364704,3.1179159677135466,-3.6535794859334936,-1.816680856092883,1.4334934433191953,-0.3831874127736881,0.5625245579424722,0.5625245579424722,-1.4649795725110668,0.3554600777232637,-1.109519494787803,0.6258931115737212
379,Trey Lyles,lylestr01,24,2020,SAS,993,0.124,6.8,25.9,16.4,7.3,0.9,1.9,10.5,13.3,0.7,0.8,1.5,0.073,.440,15.4,.507,.272,.097,.078,.060,.493,.515,.658,.231,.524,.313,.364,.771,.067,16,1.000,.280,.432,-1.52744931297183,-1.099767134596662,-2.627216447568492,2.849473904010819,-0.5721343094320372,2.2773395945787818,-0.7035423012218912,-1.029079422914634,-1.7326217241365247,0.5304510408637566,0.5304510408637566,-0.5375725781089516,-1.254135964940911,-1.791708543049863,-0.0066958727125155
380,Ian Mahinmi,mahinia01,33,2020,WAS,725,0.529,10.3,19.9,14.9,8.1,1.5,5.1,15.4,15.9,0.7,0.6,1.2,0.08199999999999999,.500,6.7,.876,.500,.330,.031,.015,.124,.541,.680,.344,.333,.667,.208,.674,.165,26,1.000,.125,.333,-3.146808899356267,2.724266596008858,-0.4225423033474089,-1.141120955917478,0.9491542034329103,-0.1919667524845672,-2.942846698417088,2.63568941779137,-0.3071572806257183,0.9246059099245432,0.9246059099245432,-2.6100143068391346,1.98267651292398,-0.6273377939151543,-0.0195434132567085
381,Thon Maker,makerth01,22,2020,DET,662,0.662,8.1,15.4,11.7,7.1,1.5,4.0,17.1,15.7,0.8,0.7,1.5,0.106,.506,14.3,.655,.310,.208,.065,.071,.345,.591,.712,.429,.455,.667,.345,.738,.161,24,1.000,.466,.370,-1.4845779733037567,0.0666629326231907,-1.4179150406805658,-3.0814624369775983,-1.09431836645062,-4.175780803428219,-1.883344864292794,-0.0927977566154506,-1.976142620908245,0.2689654445957132,0.2689654445957132,-2.097143507869828,-0.3073592161717301,-2.404502724041558,0.1848575861700452
382,Terance Mann,mannte01,23,2020,LAC,270,0.222,1.6,10.8,6.3,18.0,1.4,1.6,19.1,11.2,0.0,0.3,0.3,0.055,.407,9.9,.778,.333,.241,.167,.037,.222,.452,.722,.308,.222,.000,.250,.263,.056,3,1.000,.667,.250,-2.8654352996747883,0.874080440414879,-1.991354859259909,-2.8144629864383592,2.991527054398014,0.1770640679596549,-3.074514063687302,1.306850716555524,-1.767663347131779,0.1351472833769947,0.1351472833769947,-4.118816608799402,0.7376005129693052,-3.3812160958300965,-0.5068102845558127
383,Boban Marjanovic,marjabo01,31,2020,DAL,255,0.306,15.1,31.2,23.2,7.2,0.8,1.7,12.7,26.4,0.5,0.3,0.9,0.161,.545,7.7,.927,.423,.309,.130,.065,.073,.561,.808,.421,.250,.250,.333,.484,.098,11,1.000,.111,1.000,2.704635340870168,-1.321681901139051,1.382953439731117,8.381990023019558,-1.9159017994954317,6.466088223524125,3.891665731311752,-1.539395073193242,2.3522706581185098,0.6729744011342552,0.6729744011342552,3.3411983384177417,-1.9809140452348681,1.360284293182874,0.2057344975782837
384,Lauri Markkanen,markkla01,22,2020,CHI,1395,0.271,4.3,19.7,11.7,7.8,1.3,1.5,11.1,21.2,1.0,1.5,2.5,0.087,.424,16.3,.465,.273,.145,.027,.020,.535,.516,.653,.338,.267,.273,.344,.538,.098,44,.990,.143,.381,-0.7935253593637347,-2.637938269900323,-3.431463629264057,-1.580427036330161,0.9260846711735672,-0.6543423651565934,-0.9410295754104336,-2.0765764903507558,-3.01760606576119,-0.1917848440823049,-0.1917848440823049,-0.9800744580866538,-1.121687240403534,-2.101761698490187,0.7080599417217123
385,Cody Martin,martico01,24,2020,CHA,591,0.319,5.0,14.6,9.6,12.6,2.3,0.9,13.5,13.8,0.3,0.5,0.7,0.061,.420,12.1,.607,.447,.100,.020,.040,.393,.538,.672,.200,.000,.167,.237,.571,.113,13,.929,.305,.222,-2.475549518649189,4.77348071138969,2.2979311927405,-0.8037105270281553,3.171417149782637,2.367706622754482,-2.244015992545735,4.820741392153975,2.57672539960824,1.7239556541104888,1.7239556541104888,-2.269679456643635,3.769389045293903,1.499709588650267,0.2167338081858175
386,Kelan Martin,martike03,24,2020,MIN,370,0.092,1.9,19.0,10.2,3.9,0.8,1.6,8.1,16.5,-0.2,0.3,0.0,0.005,.380,16.6,.473,.160,.167,.100,.047,.527,.507,.708,.400,.600,.000,.266,.722,.020,3,.857,.380,.333,-5.217550504756457,-0.5879987701404416,-5.805549274896898,-6.287254250664844,7.535129193274725,1.247874942609879,-5.741044071679503,1.0856473419306678,-4.6553967297488335,-0.3748126904782546,-0.3748126904782546,-5.821577907962603,-0.1237432421300826,-5.9453211500926875,-0.1171301104345936
388,Wesley Matthews,matthwe02,33,2020,MIL,1253,0.166,0.9,8.5,4.9,7.0,1.1,0.6,9.5,12.5,0.7,1.9,2.5,0.097,.407,19.8,.307,.137,.079,.052,.040,.693,.485,.689,.308,.412,.231,.373,.653,.006,2,.929,.281,.406,-2.024516127337784,2.087341185498151,0.0628250581603664,-0.6513785998413779,3.933469037960788,3.2820904381194103,-1.882863356562268,2.524958523881688,0.6420951673194195,2.265692990437521,2.265692990437521,-2.1446869584184567,1.638395271570935,-0.5062916868475218,0.5610149588411424
389,Patrick McCaw,mccawpa01,24,2020,TOR,747,0.117,2.3,7.0,4.7,12.3,2.1,0.5,14.8,9.7,0.4,0.9,1.3,0.085,.438,13.5,.577,.321,.139,.066,.051,.423,.494,.545,.368,.444,.571,.362,.615,.007,1,1.000,.448,.423,-2.766906748229145,-0.825793938702361,-3.592700686931505,-2.7467495007318345,0.1497566562155854,-2.59699284451625,-2.9501826244443534,-0.7098241728142916,-3.6600067972586454,-0.3442369136517316,-0.3442369136517316,-3.1729670880478484,-0.5549668933860759,-3.727933981433925,-0.7602248190118244
390,CJ McCollum,mccolcj01,28,2020,POR,1856,0.118,1.8,9.3,5.6,16.7,1.0,1.5,8.1,25.7,1.9,0.5,2.4,0.062,.448,15.4,.629,.172,.162,.146,.148,.371,.484,.575,.381,.467,.506,.387,.209,.005,3,.685,.153,.559,1.4105435787077443,-1.5064163654894331,-0.0958727867816884,2.7505602520387757,0.1138048318880021,2.8643650839267782,1.7334347183027101,-1.2215938558222028,0.5118408624805071,3.1260164947768283,3.1260164947768283,2.270134859044775,-1.108819344597259,1.1613155144475158,-0.7868767047519626
391,T.J. McConnell,mccontj01,27,2020,IND,1016,0.111,3.0,12.5,7.7,38.3,1.9,1.0,18.3,17.5,1.6,1.1,2.7,0.129,.520,8.9,.959,.320,.238,.270,.132,.041,.529,.588,.618,.488,.310,.308,.241,.000,0,1.000,.462,.167,0.6573208876736043,-1.4830985421807468,-0.8257776545071425,2.118641603139755,-2.0654619897277833,0.053179613411972,0.999190862788584,-1.7009491965386292,-0.7017583337500447,1.066825267659358,1.066825267659358,-0.0091257891649145,-2.024233997442417,-2.033359786607332,-1.002142168557727
393,Doug McDermott,mcderdo01,28,2020,IND,1134,0.102,2.2,11.6,6.9,7.7,0.3,0.3,6.7,19.3,1.9,0.7,2.6,0.109,.488,17.1,.455,.255,.073,.037,.090,.545,.541,.664,.545,.294,.293,.444,.857,.022,7,1.000,.246,.426,0.9677895692159992,-2.482278955514255,-1.514489386298256,3.6944848872478366,0.8007747933697673,4.495259680617604,1.5856897554925748,-1.9577030365450931,-0.3720132810525179,1.3922151073063092,1.3922151073063092,1.7098972613271683,-2.659046690947978,-0.9491494296208104,-0.0435502711677555
394,Rodney McGruder,mcgruro01,28,2020,LAC,707,0.17800000000000002,3.7,13.8,8.9,5.2,1.5,1.0,10.8,10.3,-0.1,0.9,0.7,0.049,.381,15.2,.490,.184,.245,.054,.007,.510,.500,.630,.417,.500,.000,.267,.722,.014,2,1.000,.467,.200,-3.1089034780979783,-1.221825155076365,-4.330728633174344,-2.4851859556319043,-1.624098666518647,-4.1092846221505495,-3.201714281693945,-1.4236438215253329,-4.625358103219279,-0.6772500841473299,-0.6772500841473299,-3.5732067141276933,-0.7140574577655855,-4.287264171893279,-0.1694298974233973
395,Alfonzo McKinnie,mckinal01,27,2020,CLE,531,0.191,6.4,14.9,10.6,3.4,1.9,1.0,12.2,15.1,-0.2,0.3,0.0,0.003,.414,12.5,.612,.342,.191,.046,.033,.388,.548,.692,.379,.571,.000,.203,.667,.053,6,1.000,.407,.250,-3.5723276022717916,-2.8761744178664554,-6.448502020138247,0.9751157497708042,0.3206790543269024,1.295794804097707,-2.7773577845559694,-2.314396814158309,-5.091754598714278,-0.6333064988944564,-0.6333064988944564,-2.37893613386202,-2.655259947811392,-5.034196081673413,-0.1789468702427457
396,Jordan McLaughlin,mclaujo01,23,2020,MIN,362,0.136,0.8,8.7,4.6,29.5,2.5,0.5,10.7,14.9,0.6,0.3,0.9,0.116,.460,14.2,.548,.317,.198,.024,.008,.452,.522,.550,.440,1.000,.000,.386,.278,.040,5,.773,.105,.333,2.216629212097447,1.956648891156145,4.173278103253591,-1.618049012345666,1.8061844180338558,0.1881354056881903,1.5652343822949542,2.0608762668942067,3.626110649189162,1.214976613520299,1.214976613520299,0.6661763088418117,1.6772671450954462,2.343443453937257,-0.6827774195231153
397,Jordan McRae,mcraejo01,28,2020,DEN,679,0.27,2.8,15.0,8.7,18.5,1.4,2.0,9.5,24.4,0.6,0.2,0.8,0.058,.420,15.0,.666,.186,.170,.148,.161,.334,.441,.678,.352,.319,.373,.377,.409,.032,9,.700,.170,.500,4.223654404594235,5.3370234868215185,9.560677891415754,27.829010375829267,-5.228441442443203,22.600568933386068,9.42815042678358,3.4415006374650585,12.869651064248641,0.19860665107613298,0.19860665107613298,7.876806639259257,1.5652385804378102,9.44204521969707,-0.3185202033565329
398,Jordan McRae,mcraejo01,28,2020,WAS,679,0.27,2.8,15.0,8.7,18.5,1.4,2.0,9.5,24.4,0.6,0.2,0.8,0.058,.420,15.0,.666,.186,.170,.148,.161,.334,.441,.678,.352,.319,.373,.377,.409,.032,9,.700,.170,.500,0.7271809537429206,-2.15985280419341,-1.43267185045049,-2.094844011186801,1.286167688390074,-0.8086763227967269,0.173843321380314,-1.495893280157441,-1.322049958777127,0.4795426148376493,0.4795426148376493,-0.0942891374954813,-2.7756169267572366,-2.869906064252718,0.658946018257002
399,Jordan McRae,mcraejo01,28,2020,DEN,654,0.262,2.7,14.9,8.6,18.5,1.4,2.0,9.7,24.8,0.5,0.2,0.7,0.05,.420,15.0,.666,.186,.170,.148,.161,.334,.441,.678,.352,.319,.373,.377,.409,.032,9,.700,.170,.500,4.223654404594235,5.3370234868215185,9.560677891415754,27.829010375829267,-5.228441442443203,22.600568933386068,9.42815042678358,3.4415006374650585,12.869651064248641,0.19860665107613298,0.19860665107613298,7.876806639259257,1.5652385804378102,9.44204521969707,-0.3185202033565329
400,Jordan McRae,mcraejo01,28,2020,WAS,654,0.262,2.7,14.9,8.6,18.5,1.4,2.0,9.7,24.8,0.5,0.2,0.7,0.05,.420,15.0,.666,.186,.170,.148,.161,.334,.441,.678,.352,.319,.373,.377,.409,.032,9,.700,.170,.500,0.7271809537429206,-2.15985280419341,-1.43267185045049,-2.094844011186801,1.286167688390074,-0.8086763227967269,0.173843321380314,-1.495893280157441,-1.322049958777127,0.4795426148376493,0.4795426148376493,-0.0942891374954813,-2.7756169267572366,-2.869906064252718,0.658946018257002
403,Nicolo Melli,mellini01,29,2020,NOP,681,0.19,3.7,15.0,9.3,9.4,1.6,1.7,12.6,15.3,0.7,0.6,1.3,0.09,.464,19.6,.348,.138,.089,.076,.045,.652,.590,.742,.450,.471,.600,.397,.609,.049,10,1.000,.226,.424,-1.4672737861377558,-1.0189443259735809,-2.4862181121113367,-2.277162955870071,-0.9627664614163208,-3.2399294172863917,-1.755481807618577,-1.037585106747784,-2.793066914366361,-0.0153987369487299,-0.0153987369487299,-0.5154419857828629,-0.4871535568152495,-1.0025955425981121,0.2643216956920368
404,De'Anthony Melton,meltode01,21,2020,MEM,755,0.309,3.8,16.8,10.4,21.9,3.3,1.5,16.4,20.2,0.4,1.1,1.5,0.093,.432,12.8,.707,.310,.199,.056,.143,.293,.488,.652,.404,.313,.317,.298,.515,.059,15,.840,.143,.417,0.5162956825915065,1.9467538185030142,2.463049501094521,5.426703773808698,4.131350167330792,9.558053941139487,1.588211329009211,2.536119213898384,4.124330542907595,2.8352631505351855,2.8352631505351855,1.041902478770536,2.3517583263859763,3.393660805156512,0.8132525263199376
405,Khris Middleton,middlkh01,28,2020,MIL,1389,0.234,2.7,16.8,10.2,22.0,1.5,0.4,11.0,25.6,3.9,2.6,6.5,0.223,.508,16.5,.629,.131,.129,.204,.166,.371,.546,.688,.447,.537,.521,.443,.398,.014,10,.725,.148,.525,4.232439606390156,1.400775603611831,5.633215210001987,1.9850420395224881,3.6230073487956114,5.608049388318099,3.945188369003327,1.8834165338684967,5.828604902871825,6.3960418519100575,6.3960418519100575,3.77118260561333,1.26870890138287,5.0398915069962005,0.586284787314943
